"","species_name"
"549","Nothofagus aequilateralis (Baum.-Bod.) Steenis"
"550","Nothofagus codonandra (Baill.) Steenis"
"551","Nothofagus discoidea (Baum.-Bod.) Steenis"
"552","Nothofagus grandis Steenis"
"553","Nothofagus perryi Steenis"
"554","Nothofagus resinosa Steenis"
"555","Nothofagus brassii Steenis"
"556","Nothofagus dombeyi (Mirb.) Oerst."
"557","Nothofagus Blume"
"558","Nothofagus Blume"
"559","Nothofagus betuloides (Mirb.) Oerst."
"560","Nothofagus nitida Reiche"
"561","Nothofagus pumilio (Poepp. & Endl.) Krasser"
"562","Nothofagus antarctica (G.Forst.) Oerst."
"563","Nothofagus solandri (Hook.f.) Oerst."
"564","Nothofagus truncata (Colenso) Cockayne"
"565","Nothofagus fusca (Hook.f.) Oerst."
"566","Nothofagus gunnii (Hook.f.) Oerst."
"567","Nothofagus alessandrii Espinosa"
"568","Nothofagus alpina (Poepp. & Endl.) Oerst."
"569","Nothofagus nervosa (Phil.) Krasser"
"570","Nothofagus obliqua Mirbel, 1872"
"571","Nothofagus glauca Espinosa"
"572","Nothofagus moorei Maiden"
"573","Nothofagus cunninghamii (Hook.) Oerst."
"574","Nothofagus menziesii (Hook.f.) Oerst."
