"","species_name"
"597","Begonia engleri Gilg"
"598","Begonia annobonensis A.DC."
"599","Begonia L."
"600","Begonia furfuracea Hook."
"601","Begonia L."
"602","Begonia polygonoides Ridl."
"603","Begonia gabonensis J.J.deWilde"
"604","Begonia oxyanthera Warb."
"605","Begonia subscutata De Wild."
"606","Begonia komoensis Irmsch."
"607","Begonia kisuluana Büttner"
"608","Begonia molleri (C.DC.) Warb."
"609","Begonia eminii Warb."
"610","Begonia loranthoides Hook.fil."
"611","Begonia parva Merr."
"612","Begonia poculifera Hook.fil."
"613","Begonia ampla Hook.fil."
"614","Begonia baccata Hook.fil."
"615","Begonia elaeagnifolia Hook.fil."
"616","Begonia longipetiolata Gilg"
"617","Begonia crassipes Gilg ex Engl."
"618","Begonia squamulosa Hook.fil."
"619","Begonia henrilaportei Scherber. & Duruiss."
"620","Begonia L."
"621","Begonia madecassa M.Keraudren"
"622","Begonia lyallii A.DC."
"623","Begonia nossibea A.DC."
"624","Begonia majungaensis Guillaumin"
"625","Begonia coursii Humbert ex Aymonin"
"626","Begonia salaziensis Gagnep."
"627","Begonia humbertii M.Keraudren"
"628","Begonia goudotii A.DC."
"629","Begonia bogneri Ziesenh."
"630","Begonia L."
"631","Begonia antongilensis Humbert ex Bosser & Keraudren"
"632","Begonia nana L'Hér."
"633","Begonia oxyloba Welw."
"634","Begonia meyeri Hook."
"635","Begonia microsperma Warb."
"636","Begonia quadrialata Warb."
"637","Begonia letouzeyi Sosef"
"638","Begonia L."
"639","Begonia staudtii Gilg"
"640","Begonia scutifolia Hook.fil."
"641","Begonia macrocarpa Warb."
"642","Begonia minutifolia N.Hallé"
"643","Begonia sciaphila Gilg ex Engl."
"644","character(0)"
"645","Begonia susaniae Sosef"
