"","species_name"
"491","Mimosa barretoi Hoehne"
"492","Mimosa furfuracea Benth."
"493","Mimosa pilulifera Benth."
"494","Mimosa macedoana Burkart"
"495","Mimosa regnellii var. supersetosa (Burkart) Barneby"
"496","Mimosa L."
"497","Mimosa dryandroides Taub."
"498","Mimosa reduviosa Barneby"
"499","Mimosa regnellii Benth."
"500","Mimosa chartostegia Barneby"
"501","Mimosa callidryas Barneby"
"502","Mimosa per-dusenii Burkart"
"503","Mimosa callidryas Barneby"
"504","Mimosa micropteris Benth."
"505","Mimosa thomista Barneby"
"506","Mimosa montis-carasae Barneby"
"507","Mimosa parviceps Barneby"
"508","Mimosa kuhnisteroides Barneby"
"509","Mimosa pseudocallosa Burkart"
"510","Mimosa tequilana S.Watson"
"511","Mimosa nuda var. nuda"
"512","Mimosa debilis var. debilis"
"513","Mimosa albida Humb. & Bonpl. ex Willd."
"514","Mimosa casta L."
"515","Mimosa nuda Benth."
"516","Mimosa sensitiva var. sensitiva L. & Sp.Pl"
"517","Mimosa velloziana var. velloziana"
"518","Mimosa affinis B.L.Rob."
"519","Mimosa pudica L."
"520","Mimosa polydactyla Humb. & Bonpl. ex Willd."
"521","Mimosa leptantha Benth."
"522","Mimosa morroensis Barneby"
"523","Mimosa guaranitica Chodat & Hassl."
"524","Mimosa misera Benth."
"525","Mimosa cordistipula Benth."
"526","Mimosa ulbrichiana Harms"
"527","Mimosa xiquexiquensis Barneby"
"528","Mimosa setuligera Harms"
"529","Mimosa blanchetii Benth."
"530","Mimosa minarum Barneby"
"531","Mimosa lithoreas Barneby"
"532","Mimosa rhodostegia Barneby"
"533","Mimosa ulei var. ulei"
"534","Mimosa oedoclada Barneby"
"535","Mimosa oligosperma Barneby"
"536","Mimosa stylosa Barneby"
"537","Mimosa manidea Barneby"
"538","Mimosa splendida Barneby"
"539","Mimosa ulei var. grallator Barneby"
"540","Mimosa foliolosa subsp. brevibractea Barneby"
"541","Mimosa L."
"542","Mimosa densa var. alligantina Barneby"
"543","Mimosa longepedunculata Taub."
"544","Mimosa tocantina Taub."
"545","Mimosa vernicosa var. ciliata Benth."
"546","Mimosa L."
"547","Mimosa claussenii var. prorsiseta Barneby"
"548","Mimosa nitens Benth."
"549","Mimosa rheiptera Barneby"
"550","Mimosa decorticans Barneby"
"551","Mimosa foliolosa var. pubescens Benth."
"552","Mimosa L."
"553","Mimosa regina Barneby"
"554","Mimosa antrorsa Benth."
"555","Mimosa foliolosa var. vernicosa (Bong. ex Benth.) Barneby"
"556","Mimosa foliolosa var. franciscana Barneby"
"557","Mimosa claussenii var. claviceps Barneby"
"558","Mimosa densa var. densa"
"559","Mimosa setosissima Taub."
"560","Mimosa dominarum Barneby"
"561","Mimosa laniceps Barneby"
"562","Mimosa melanocarpa Benth."
"563","Mimosa pachycarpoides Malme"
"564","Mimosa foliolosa var. multipinna (Benth.) Barneby"
"565","Mimosa foliolosa var. peregrina Barneby"
"566","Mimosa claussenii var. microphyllidia Barneby"
"567","Mimosa claussenii var. megistophylla Barneby"
"568","Mimosa heringeri Barneby"
"569","Mimosa cryptothamnos Barneby"
"570","Mimosa albolanata var. brasiliana Barneby"
"571","Mimosa albolanata Taub."
"572","Mimosa urbica (Barneby) Marc.F.Simon"
"573","Mimosa albolanata var. paucipinna (Benth.) Barneby"
"574","Mimosa accedens Barneby"
"575","Mimosa setosa Benth."
"576","Mimosa viperina Marc.F.Simon & C.E.Hughes"
"577","Mimosa caliciadenia Barneby"
"578","Mimosa speciosissima Taub."
"579","Mimosa diminuta Marc.F.Simon & C.E.Hughes"
"580","Mimosa foliolosa subsp. pachycarpa (Benth.) Barneby"
"581","Mimosa neonitens L.M.Borges"
"582","Mimosa granitica Barneby"
"583","Mimosa foliolosa Benth."
"584","Mimosa L."
"585","Mimosa adenotricha Benth."
"586","Mimosa foliolosa Benth."
"587","Mimosa prorepens Barneby"
