"","species_name"
"1132","Aulacospermum anomalum (Ledeb.) Ledeb."
"1133","Eremodaucus lehmannii Bunge"
"1134","Physospermum cornubiense (L.) DC."
"1135","Eleutherospermum cicutarium (M.Bieb.) Boiss."
"1136","Bupleurum gerardii Pollini"
"1137","Bupleurum lancifolium Hornem."
"1138","Bupleurum rotundifolium L."
"1139","Bupleurum tenue Salisb."
"1140","Bupleurum candollei Wall. ex DC."
"1141","Bupleurum hamiltonii N.P.Balakr."
"1142","Bupleurum longicaule Wall. ex DC."
"1143","Bupleurum petiolulatum Franch."
"1144","Bupleurum yunnanense Franch."
"1145","Bupleurum mundtii Cham. & Schltdl."
"1146","Bupleurum praealtum L."
"1147","Bupleurum odontites L."
"1148","Bupleurum chinense DC."
"1149","Bupleurum komarovianum O.A.Lincz."
"1150","Bupleurum kaoi T.S.Liu, C.Y.Chao & T.I.Chuang"
"1151","Bupleurum malconense R.H.Shan & Y.Li"
"1152","Bupleurum chaishoui R.H.Shan & M.L.Sheh"
"1153","Bupleurum sichuanense S.L.Pan & Hsu"
"1154","Bupleurum gracilipes Diels"
"1155","Bupleurum marginatum Noë ex H.Wolff"
"1156","Bupleurum ranunculoides L."
"1157","Bupleurum sibiricum Vest"
"1158","Bupleurum smithii H.Wolff"
"1159","Bupleurum rockii H.Wolff"
"1160","Bupleurum scorzonerifolium Willd."
"1161","Bupleurum falcatum L."
"1162","Bupleurum polyclonum Ying Li & S.L.Pan"
"1163","Bupleurum microcephalum Diels"
"1164","Bupleurum wenchuanense R.H.Shan & Y.Li"
"1165","Bupleurum krylovianum Schischk."
"1166","Bupleurum commelynoideum H.Boissieu"
"1167","Bupleurum angustissimum (Franch.) Kitag."
"1168","Bupleurum latissimum Nakai"
"1169","Bupleurum longifolium L."
"1170","Bupleurum aureum Fisch."
"1171","Bupleurum thianschanicum Freyn"
"1172","Bupleurum longiradiatum Turcz."
"1173","Bupleurum oligactis Boiss."
"1174","Bupleurum canescens Schousb."
"1175","Bupleurum salicifolium Sol. ex Lowe"
"1176","Bupleurum fruticescens Loefl. ex L."
"1177","Bupleurum barceloi Coss."
"1178","Bupleurum acutifolium Boiss."
"1179","Bupleurum balansae Boiss. & Reut."
"1180","Bupleurum subspinosum Maire & Weiller"
"1181","Bupleurum montanum Coss. & Durand"
"1182","Bupleurum benoistii Litard. & Maire"
"1183","Bupleurum lateriflorum Coss."
"1184","Bupleurum plantagineum Desf."
"1185","Bupleurum album Maire"
"1186","Bupleurum dumosum Coss. & Balansa"
"1187","Bupleurum tenuissimum L."
"1188","Bupleurum semicompositum L."
"1189","Bupleurum angulosum L."
"1190","Bupleurum stellatum L."
"1191","Bupleurum gibraltaricum Lam."
"1192","Bupleurum rigidum Georgi"
"1193","Bupleurum fruticosum L."
