"","species_name"
"474","Jaltomata cajacayensis S.Leiva & Mione"
"475","Jaltomata bicolor (Ruiz & Pav.) Mione"
"476","Jaltomata umbellata (Ruiz & Pav.) Mione & M.Nee"
"477","Jaltomata dentata (Ruiz & Pav.) Benitez"
"478","Jaltomata biflora (Ruiz & Pav.) Benitez"
"479","Jaltomata contumacensis S.Leiva & Mione"
"480","Jaltomata leivae Mione"
"481","Jaltomata yungayensis Mione & S.Leiva"
"482","Jaltomata viridiflora (Kunth) M.Nee & Mione"
"483","Jaltomata lezamae S.Leiva & Mione"
"484","Jaltomata sinuosa (Miers) Mione"
"485","Jaltomata andersonii Mione"
"486","Jaltomata oppositifolia S.Leiva & Mione"
"487","Jaltomata salpoensis S.Leiva & Mione"
"488","Jaltomata antillana (Krug & Urb.) D' Arcy"
"489","Jaltomata auriculata (Miers) Mione"
"490","Jaltomata bohsiana Mione & D.M.Spooner"
"491","Jaltomata procumbens (Cav.) J.L.Gentry"
"492","Jaltomata chihuahuensis (Bitter) Mione & R.Bye"
"493","Jaltomata grandiflora (B.L.Rob. & Greenm.) D' Arcy, Mione & T.Davis"
"494","Jaltomata darcyana Mione"
"495","Jaltomata repandidentata (Dunal) Hunz."
"496","Physalis mollis Nutt."
"497","Physalis viscosa L."
"498","Physalis cinerascens Hitchc."
"499","Physalis pumila Nutt."
"500","Physalis angustifolia Nutt."
"501","Physalis walteri Nutt."
"502","Physalis arenicola Kearney"
"503","Physalis heterophylla Nees"
"504","Physalis virginiana Mill."
"505","Physalis lanceolata Michx."
"506","Physalis angulata L."
"507","Physalis pubescens L."
"508","Physalis lagascae Roem. & Schult."
"509","Physalis cordata Mill."
"510","Physalis ignota Britton"
"511","Physalis minima L."
"512","Physalis pruinosa L."
"513","Physalis coztomatl Moc. & Sessé ex Dunal"
"514","Physalis minimaculata Waterf."
"515","Physalis campanulata Brandegee"
"516","Physalis greenmanii Waterf."
"517","Physalis caudella Standl."
"518","Physalis hederifolia A.Gray"
"519","Physalis sordida Fernald"
"520","Physalis glutinosa Schltdl."
"521","Physalis longifolia Nutt."
"522","Physalis angustiphysa Waterf."
"523","Physalis lassa Standl. & Steyerm."
"524","Physalis peruviana L."
"525","Physalis nicandroides Schltdl."
"526","Physalis patula Mill."
"527","Physalis microcarpa Urb. & Ekman"
"528","Physalis philadelphica Lam."
"529","Physalis acutifolia (Miers) Sandwith"
"530","Physalis crassifolia Benth."
"531","Chamaesaracha coronopus (Dunal) A.Gray"
"532","Chamaesaracha sordida (Dunal) A.Gray"
"533","Physalis arborescens L."
"534","Physalis melanocystis (B.L.Rob.) Bitter"
"535","Physalis microphysa A.Gray"
"536","Quincula lobata (Torr.) Raf."
"537","Physalis alkekengi L."
"538","Physalis carpenteri Riddell ex Rydb."
"539","Witheringia meiantha (Donn.Sm.) Hunz."
"540","Witheringia solanacea L'Hér."
"541","Witheringia macrantha (Standl. & Morton) Hunz."
"542","Brachistus stramonifolius (Kunth) Miers"
"543","Leucophysalis viscosa (Schrad.) Hunz."
"544","Tzeltalia amphitricha (Bitter) E.Estrada & M.Martínez"
"545","Tzeltalia calidaria (Standl. & Steyerm.) E.Estrada & M.Martínez"
"546","Leucophysalis grandiflora (Hook.) Rydb."
"547","Leucophysalis nana (A.Gray) Averett"
"548","Oryctes nevadensis S.Watson"
"549","Iochroma cyaneum (Lindl.) M.L.Green"
"550","Iochroma loxense (Kunth) Miers"
"551","Iochroma cornifolium (Kunth) Miers"
"552","Acnistus arborescens (L.) Schltdl."
"553","Iochroma stenanthum S.Leiva, Quip. & N.W.Sawyer"
"554","Iochroma ellipticum (Hook.fil.) Hunz."
"555","Iochroma confertiflorum (Miers) Hunz."
"556","Iochroma edule S.Leiva"
"557","Iochroma salpoanum S.Leiva & Lezama"
"558","Iochroma lehmannii Bitter"
"559","Iochroma squamosum S.Leiva & Quip."
"560","Iochroma calycina Benth."
"561","Iochroma fuchsioides (Kunth) Miers"
"562","Iochroma gesnerioides (Kunth) Miers"
"563","Iochroma nitidum S.Leiva & Quip."
"564","Iochroma umbellatum (Ruiz & Pav.) Hunz."
"565","Iochroma grandiflorum Benth."
"566","Eriolarynx lorentzii (Dammer) Hunz."
"567","Iochroma australe Griseb."
"568","Eriolarynx fasciculata (Miers) Hunz."
"569","Dunalia brachyacantha Miers"
"570","Iochroma parvifolium (Roem. & Schult.) D' Arcy"
"571","Vassobia breviflora (Sendtn.) Hunz."
"572","Vassobia dichotoma (Rusby) Bitter"
"573","Dunalia spinosa (Meyen) Dammer"
"574","Dunalia obovata (Ruiz & Pav.) Dammer"
"575","Dunalia spathulata (Ruiz & Pav.) Dammer"
"576","Saracha punctata Ruiz & Pav."
"577","Saracha quitensis (Hook.) Miers"
"578","Dunalia solanacea Kunth"
"579","Deprea Raf."
"580","Larnax subtriflora (Ruiz & Pav.) Miers"
"581","Larnax sachapapa Hunz."
"582","Larnax sylvarum (Standl. & C.V.Morton) N.W.Sawyer"
"583","Deprea bitteriana (Werderm.) N.W.Sawyer & Benítez"
"584","Deprea paneroi Benítez & M.Martínez"
"585","Larnax dilloniana S.Leiva, Quip. & N.W.Sawyer"
"586","Larnax hawkesii Hunz."
"587","Larnax nieva S.Leiva & N.W.Sawyer"
"588","Larnax psilophyta N.W.Sawyer"
"589","Larnax purpurea S.Leiva"
"590","Larnax suffruticosa (Dammer) Hunz."
"591","Deprea orinocensis (Kunth) Raf."
"592","Larnax parviflora N.W.Sawyer & S.Leiva"
"593","Larnax peruviana (Zahlbr.) Hunz."
"594","Withania coagulans (Stocks) Dunal"
"595","Withania somnifera (L.) Dunal"
"596","Mellissia begoniifolia (Roxb.) Hook.fil."
"597","Discopodium penninervium Hochst."
"598","Nothocestrum latifolium A.Gray"
"599","Nothocestrum longifolium A.Gray"
"600","Athenaea pogogena (Moric.) Sendtn."
"601","Athenaea Sendtn."
"602","Aureliana fasciculata (Vell.) Sendtn."
"603","Cuatresia exiguiflora (D' Arcy) Hunz."
"604","Cuatresia riparia (Kunth) Hunz."
"605","Witheringia cuneata (Standl.) Hunz."
"606","Capsicum frutescens L."
"607","Capsicum galapagoense Hunz."
"608","Capsicum chinense Jacq."
"609","Capsicum annuum L."
"610","Capsicum baccatum L."
"611","Capsicum coccineum (Rusby) Hunz."
"612","Capsicum chacoense Hunz."
"613","Capsicum tovarii Eshbaugh, P.G.Sm. & Nickrent"
"614","Capsicum pubescens Ruiz & Pav."
"615","Capsicum cardenasii Heiser & P.G.Sm."
"616","Capsicum eximium Hunz."
"617","Capsicum ceratocalyx M.Nee"
"618","Capsicum minutiflorum (Rusby) Hunz."
"619","Capsicum flexuosum Sendtn."
"620","Capsicum hunzikerianum Barboza & Bianch."
"621","Capsicum recurvatum Witasek"
"622","Capsicum schottianum Sendtn."
"623","Capsicum pereirae Barboza & Bianch."
"624","Capsicum villosum Sendtn."
"625","Capsicum campylopodium Sendtn."
"626","Capsicum ciliatum (Kunth) Kuntze"
"627","Capsicum rhomboideum (Dunal) Kuntze"
"628","Capsicum lanceolatum (Greenm.) Morton & Standl."
"629","Capsicum geminifolium (Dammer) Hunz."
"630","Capsicum lycianthoides Bitter"
"631","Lycianthes dejecta (Fernald) Bitter"
"632","Lycianthes peduncularis (Schltdl.) Bitter"
"633","Lycianthes rzedowskii E.Dean"
"634","Lycianthes moziniana (Dunal) Bitter"
"635","Lycianthes acapulcensis (Baill.) D' Arcy"
"636","Lycianthes ciliolata (M.Martens & Galeotti) Bitter"
"637","Lycianthes asarifolia (Kunth & Bouché) Bitter"
"638","Lycianthes acutifolia (Ruiz & Pav.) Bitter"
"639","Lycianthes inaequilatera (Rusby) Bitter"
"640","Lycianthes amatitlanensis (Coult. & Donn.Sm.) Bitter"
"641","Lycianthes radiata (Sendtn.) Bitter"
"642","Lycianthes jelskii (Zahlbr.) Bitter"
"643","Lycianthes fasciculata (Rusby) Bitter"
"644","Lycianthes saltensis Bitter"
"645","Lycianthes lycioides (L.) Hassl."
"646","Lycianthes rantonnei (Carrière) Bitter"
"647","Lycianthes geminiflora Bitter"
"648","Lycianthes heteroclita (Sendtn.) Bitter"
"649","Lycianthes tricolor (Moc. & Sessé ex Dunal) Bitter"
"650","Lycianthes stephanocalyx Bitter"
"651","Lycianthes lenta (Cav.) Bitter"
"652","Lycianthes jalicensis E.Dean"
"653","Lycianthes surotatensis Gentry"
"654","Lycianthes nitida Bitter"
"655","Lycianthes furcatistellata Bitter"
"656","Lycianthes multiflora Bitter"
"657","Lycianthes glandulosa (Ruiz & Pav.) Bitter"
"658","Lycianthes pseudolycioides (Chodat & Hassl.) Bitter"
"659","Lycianthes beckneriana D' Arcy"
"660","Lycianthes pringlei (B.L.Rob. & Greenm.) Bitter"
"661","Lycianthes sanctaeclarae (Greenm.) D' Arcy"
"662","Lycianthes synanthera (Sendtn.) Bitter"
"663","Lycianthes biflora (Lour.) Bitter"
"664","Lycianthes denticulata (Blume) Bitter"
"665","Lycianthes lysimachioides (Wall.) Bitter"
"666","Lycianthes shanesii (F.Muell.) A.R.Bean"
"667","Nectouxia formosa Kunth"
"668","Salpichroa origanifolia (Lam.) Baill."
"669","Datura ceratocaula Ortega"
"670","Datura rosei Saff."
